chr9	5073719	1678
chr9	5073720	1678
chr9	5073721	1678
chr9	5073722	1678
chr9	5073723	1678
chr9	5073724	1678
chr9	5073725	1678
chr9	5073726	1678
chr9	5073727	1678
chr9	5073728	1678
chr9	5073729	1678
chr9	5073730	1678
chr9	5073731	1678
chr9	5073732	1678
chr9	5073733	1678
chr9	5073734	1678
chr9	5073735	1678
chr9	5073736	1678
chr9	5073737	1678
chr9	5073738	1678
chr9	5073739	1678
chr9	5073740	1678
chr9	5073741	1678
chr9	5073742	1678
chr9	5073743	1678
chr9	5073744	1678
chr9	5073745	1678
chr9	5073746	1678
chr9	5073747	1678
chr9	5073748	1678
chr9	5073749	1678
chr9	5073750	1678
chr9	5073751	1678
chr9	5073752	1678
chr9	5073753	1678
chr9	5073754	1678
chr9	5073755	1679
chr9	5073756	1680
chr9	5073757	1680
chr9	5073758	1680
chr9	5073759	1680
chr9	5073760	1680
chr9	5073761	1680
chr9	5073762	1680
chr9	5073763	1680
chr9	5073764	1680
chr9	5073765	1680
chr9	5073766	1680
chr9	5073767	1680
chr9	5073768	1680
chr9	5073769	1680
chr9	5073770	1680
chr9	5073771	1680
chr9	5073772	1680
chr9	5073773	1680
chr9	5073774	1680
chr9	5073775	1680
chr9	5073776	1680
chr9	5073777	1680
chr9	5073778	1680
chr9	5073779	1680
chr9	5073780	1680
chr9	5073781	1680
chr9	5078345	2207
chr9	5078346	2207
chr9	5078347	2207
chr9	5078348	2207
chr9	5078349	2207
chr9	5078350	2207
chr9	5078351	2207
chr9	5078352	2207
chr9	5078353	2207
chr9	5078354	2207
chr9	5078355	2207
chr9	5078356	2207
chr9	5078357	2207
chr9	5078358	2207
chr9	5078359	2207
chr9	5078360	2207
chr9	5078361	2207
chr9	5078362	2207
chr9	5078363	2207
chr9	5078364	2207
chr9	5078365	2207
chr9	5078366	2207
chr9	5078367	2207
chr9	5078368	2207
chr9	5078369	2207
chr9	5078370	2207
chr9	5078371	2207
chr9	5078372	2207
chr9	5078373	2207
chr9	5078374	2207
chr9	5078375	2207
chr9	5078376	2207
chr9	5078377	2207
chr9	5078378	2207
chr9	5078379	2207
chr9	5078380	2207
chr9	5078381	2207
chr9	5078382	2207
chr9	5078383	2207
chr9	5078384	2207
chr9	5078385	2207
chr9	5078386	2207
chr9	5078387	2207
chr9	5078388	2207
chr9	5078389	2207
chr9	5078390	2207
chr9	5078391	2207
chr9	5078392	2207
chr9	5078393	2207
chr9	5078394	2207
chr9	5078395	2207
chr9	5078396	2207
chr9	5078397	2207
chr9	5078398	2207
chr9	5078399	2207
chr9	5078400	2207
chr9	21970943	8009
chr9	21970944	8009
chr9	21970945	8009
chr9	21970946	8009
chr9	21970947	8009
chr9	21970948	8009
chr9	21970949	8009
chr9	21970950	8010
chr9	21970951	8011
chr9	21970952	7956
chr9	21970953	8009
chr9	21970954	8011
chr9	21970955	8012
chr9	21970956	8012
chr9	21970957	8012
chr9	21970958	8012
chr9	21970959	8012
chr9	21970960	8012
chr9	21970961	8012
chr9	21970962	8012
chr9	21970963	8012
chr9	21970964	8012
chr9	21970965	8012
chr9	21970966	8012
chr9	21970967	8012
chr9	21970968	8012
chr9	21970969	8012
chr9	21970970	8012
chr9	21970971	8012
chr9	21970972	8012
chr9	21970973	8012
chr9	21970974	8012
chr9	21970975	8012
chr9	21970976	8012
chr9	21970977	8012
chr9	21970978	8012
chr9	21970979	8012
chr9	21970980	8013
chr9	21970981	8013
chr9	21970982	8013
chr9	21970983	8013
chr9	21970984	8014
chr9	21970985	8014
chr9	21970986	8014
chr9	21970987	8014
chr9	21970988	8014
chr9	21970989	8014
chr9	21970990	8014
chr9	21970991	8013
chr9	21970992	8013
chr9	21970993	8014
chr9	21970994	8014
chr9	21970995	8014
chr9	21970996	8014
chr9	21970997	8014
chr9	21970998	8014
chr9	21970999	8014
chr9	21971000	8014
chr9	21971001	8014
chr9	21971002	8015
chr9	21971003	8015
chr9	21971004	8015
chr9	21971005	8015
chr9	21971006	8016
chr9	21971007	8015
chr9	21971008	8016
chr9	21971009	8016
chr9	21971010	8016
chr9	21971011	8016
chr9	21971012	8016
chr9	21971013	8016
chr9	21971014	8016
chr9	21971015	8015
chr9	21971016	8015
chr9	21971017	8013
chr9	21971018	8015
chr9	21971019	8015
chr9	21971020	8015
chr9	21971021	8014
chr9	21971022	8015
chr9	21971023	8015
chr9	21971024	8015
chr9	21971025	8014
chr9	21971026	8015
chr9	21971027	8012
chr9	21971028	8016
chr9	21971029	8016
chr9	21971030	8016
chr9	21971031	8016
chr9	21971032	8016
chr9	21971033	8016
chr9	21971034	8016
chr9	21971035	8016
chr9	21971036	8016
chr9	21971037	8016
chr9	21971038	8016
chr9	21971039	8016
chr9	21971040	8016
chr9	21971041	8016
chr9	21971042	8016
chr9	21971043	8016
chr9	21971044	8016
chr9	21971045	8016
chr9	21971046	8016
chr9	21971047	8016
chr9	21971048	8016
chr9	21971049	8016
chr9	21971050	8016
chr9	21971051	8016
chr9	21971052	8016
chr9	21971053	8016
chr9	21971054	8016
chr9	21971055	8008
chr9	21971056	8016
chr9	21971057	8016
chr9	21971058	8016
chr9	21971059	8017
chr9	21971060	8017
chr9	21971061	8017
chr9	21971062	8017
chr9	21971063	8017
chr9	21971093	7998
chr9	21971094	8000
chr9	21971095	8000
chr9	21971096	7998
chr9	21971097	7996
chr9	21971098	7999
chr9	21971099	7999
chr9	21971100	7996
chr9	21971101	7998
chr9	21971102	7997
chr9	21971103	7997
chr9	21971104	7997
chr9	21971105	7997
chr9	21971106	7997
chr9	21971107	7997
chr9	21971108	7997
chr9	21971109	7997
chr9	21971110	7998
chr9	21971111	7998
chr9	21971112	7998
chr9	21971113	7998
chr9	21971114	7998
chr9	21971115	7998
chr9	21971116	7998
chr9	21971117	7998
chr9	21971118	7998
chr9	21971119	7998
chr9	21971120	7998
chr9	21971121	7995
chr9	21971122	7998
chr9	21971123	7998
chr9	21971124	7998
chr9	21971125	7998
chr9	21971126	7998
chr9	21971127	7998
chr9	21971128	7998
chr9	21971129	7998
chr9	21971130	7998
chr9	21971131	7998
chr9	21971132	7997
chr9	21971133	7996
chr9	21971134	7986
chr9	21971135	7997
chr9	21971136	7997
chr9	21971137	7997
chr9	21971138	7997
chr9	21971139	7995
chr9	21971140	7997
chr9	21971141	7997
chr9	21971142	7997
chr9	21971143	7997
chr9	21971144	7997
chr9	21971145	7997
chr9	21971146	7997
chr9	21971147	7996
chr9	21971148	7996
chr9	21971149	7995
chr9	21971150	7996
chr9	21971151	7996
chr9	21971152	7998
chr9	21971153	7998
chr9	21971154	7998
chr9	21971155	7998
chr9	21971156	7998
chr9	21971157	7998
chr9	21971158	7998
chr9	21971159	7998
chr9	21971160	7998
chr9	21971161	7998
chr9	21971162	7998
chr9	21971163	7998
chr9	21971164	7998
chr9	21971165	7995
chr9	21971166	7995
chr9	21971167	7994
chr9	21971168	7998
chr9	21971169	7998
chr9	21971170	7997
chr9	21971171	7998
chr9	21971172	7998
chr9	21971173	7997
chr9	21971174	7997
chr9	21971175	7998
chr9	21971176	8000
chr9	21971177	8000
chr9	21971178	8000
chr9	21971179	8000
chr9	21971180	7999
chr9	21971181	7998
chr9	21971182	7999
chr9	21971183	7999
chr9	21971184	7999
chr9	21971185	7999
chr9	21971186	7999
chr9	21971187	7998
chr9	21971188	7999
chr9	21971189	7999
chr9	21971190	7999
chr9	21971191	7999
chr9	21971192	7999
chr9	21971193	7999
chr9	21971194	7999
chr9	21971195	7998
chr9	21971196	7999
chr9	21971197	7999
chr9	21971198	7998
chr9	21971199	7999
chr9	21971200	7999
chr9	21971201	7999
chr9	21971202	7998
chr9	21971203	7999
chr9	21971204	7999
chr9	21971205	7998
chr9	21971206	7999
chr9	21971207	7998
chr9	21971208	7998
chr9	21971209	7998
chr9	21971210	7998
